x,y,layer1,layer2,voltage1,voltage2,current
3235.31,1095.4,TOP_LAYER,MID_LAYER_1,0.000327004,0.000326977,0.000343538
3235.31,1095.4,MID_LAYER_1,MID_LAYER_2,0.000326977,0.000326673,0.000641085
3235.31,1095.4,MID_LAYER_2,MID_LAYER_3,0.000326673,0.00032661,0.000623233
3235.31,1095.4,MID_LAYER_3,MID_LAYER_4,0.00032661,0.000326331,0.000588837
3235.31,1095.4,MID_LAYER_4,BOTTOM_LAYER,0.000326331,0.000326288,0.000542231
3235.31,1134.77,TOP_LAYER,MID_LAYER_1,0.000326886,0.000326864,0.000283186
3235.31,1134.77,MID_LAYER_1,MID_LAYER_2,0.000326864,0.000326578,0.000601963
3235.31,1134.77,MID_LAYER_2,MID_LAYER_3,0.000326578,0.00032652,0.000581277
3235.31,1134.77,MID_LAYER_3,MID_LAYER_4,0.00032652,0.000326246,0.000577391
3235.31,1134.77,MID_LAYER_4,BOTTOM_LAYER,0.000326246,0.000326204,0.000529181
3235.31,1174.14,TOP_LAYER,MID_LAYER_1,0.000326757,0.000326739,0.000226501
